order_id,user_id,purchase_at,amount
o_00018938,u_001148,2025-01-16,154516
o_00018939,u_001148,2025-01-17,115688
o_00018940,u_001148,2025-01-19,153627
o_00018941,u_001148,2025-01-19,90885
o_00018942,u_001148,2025-02-01,125315
o_00018943,u_011920,2025-01-02,26494
o_00018944,u_011920,2025-01-03,37006
o_00018945,u_011920,2025-01-03,40776
o_00018946,u_012634,2025-01-25,87179
o_00018947,u_012634,2025-02-07,39886
o_00018948,u_013485,2025-01-05,115853
o_00018949,u_013485,2025-01-29,147100
o_00018950,u_013298,2025-01-03,114941
o_00018951,u_013298,2025-01-05,159245
o_00018952,u_000597,2025-01-02,358379
o_00018953,u_000597,2025-01-04,237000
o_00018954,u_000597,2025-01-07,268671
o_00018955,u_000597,2025-01-20,299950
o_00018956,u_000597,2025-01-24,191061
o_00018957,u_000597,2025-02-03,405122
o_00018958,u_000597,2025-02-12,374234
o_00018959,u_000597,2025-02-13,312274
o_00018960,u_000597,2025-02-21,171645
o_00018961,u_000944,2025-01-06,39826
o_00018962,u_000944,2025-01-22,95956
o_00018963,u_000944,2025-01-29,57241
o_00018964,u_000944,2025-02-09,96592
o_00018965,u_000944,2025-02-10,52636
o_00018966,u_000944,2025-02-18,33626
o_00018967,u_010829,2025-01-08,72190
o_00018968,u_013662,2025-01-14,101306
o_00018969,u_000673,2025-01-10,268197
o_00018970,u_000673,2025-01-10,127653
o_00018971,u_000673,2025-01-18,271636
o_00018972,u_000673,2025-01-23,350800
o_00018973,u_000673,2025-01-24,150655
o_00018974,u_000673,2025-01-25,157746
o_00018975,u_000673,2025-02-01,149382
o_00018976,u_000673,2025-02-05,177617
o_00018977,u_000673,2025-02-06,231457
o_00018978,u_000673,2025-02-15,298397
o_00018979,u_001010,2025-01-02,104186
o_00018980,u_001010,2025-01-03,230679
o_00018981,u_001010,2025-01-03,190560
o_00018982,u_001010,2025-01-03,159668
o_00018983,u_001010,2025-01-09,226093
o_00018984,u_001010,2025-01-10,155728
o_00018985,u_001010,2025-01-11,177010
o_00018986,u_013398,2025-01-05,113057
o_00018987,u_014114,2025-01-18,43975
o_00018988,u_014114,2025-01-22,84699
o_00018989,u_001791,2025-01-01,62445
o_00018990,u_001791,2025-01-06,63857
o_00018991,u_001791,2025-01-06,64734
o_00018992,u_001791,2025-01-06,64868
o_00018993,u_001791,2025-01-08,108798
o_00018994,u_001791,2025-01-10,45265
o_00018995,u_001791,2025-01-10,56215
o_00018996,u_001791,2025-01-11,83367
o_00018997,u_001791,2025-01-14,111470
o_00018998,u_014299,2025-01-22,116585
o_00018999,u_012111,2025-01-20,113855
o_00019000,u_010581,2025-03-05,9471
o_00019001,u_000276,2025-01-17,166850
o_00019002,u_000276,2025-01-27,58354
o_00019003,u_000276,2025-02-01,107040
o_00019004,u_000276,2025-02-03,175778
o_00019005,u_000276,2025-02-05,126792
o_00019006,u_000276,2025-02-08,182269
o_00019007,u_000276,2025-02-09,148377
o_00019008,u_001285,2025-01-01,92413
o_00019009,u_001285,2025-01-02,98846
o_00019010,u_001285,2025-01-03,36688
o_00019011,u_001285,2025-01-03,85098
o_00019012,u_001285,2025-01-06,74586
o_00019013,u_010621,2025-01-05,128766
o_00019014,u_012222,2025-01-08,117738
o_00019015,u_012222,2025-01-09,118027
o_00019016,u_001772,2025-01-08,141200
o_00019017,u_001772,2025-01-09,90613
o_00019018,u_001772,2025-01-11,174341
o_00019019,u_001772,2025-01-12,92445
o_00019020,u_001639,2025-01-02,216621
o_00019021,u_001639,2025-01-05,86428
o_00019022,u_001639,2025-01-08,114394
o_00019023,u_001639,2025-01-10,180085
o_00019024,u_001639,2025-01-12,221729
o_00019025,u_001639,2025-01-13,144625
o_00019026,u_001639,2025-01-14,158710
o_00019027,u_001639,2025-01-16,153481
o_00019028,u_013156,2025-01-02,47446
o_00019029,u_013156,2025-01-04,79835
o_00019030,u_002060,2025-01-01,101137
o_00019031,u_002060,2025-01-02,121951
o_00019032,u_002060,2025-01-03,111591
o_00019033,u_002060,2025-01-03,103768
o_00019034,u_002060,2025-01-03,170831
o_00019035,u_002060,2025-01-04,118365
o_00019036,u_002060,2025-01-04,115434
o_00019037,u_002060,2025-01-05,179740
o_00019038,u_002060,2025-01-06,66675
o_00019039,u_002060,2025-01-07,177024
o_00019040,u_012940,2025-01-04,59130
o_00019041,u_012940,2025-01-05,48197
o_00019042,u_012940,2025-01-05,75746
o_00019043,u_000779,2025-01-23,160562
o_00019044,u_000779,2025-01-28,146386
o_00019045,u_000779,2025-02-10,91259
o_00019046,u_000779,2025-02-11,65993
o_00019047,u_000779,2025-02-13,168325
o_00019048,u_000779,2025-02-25,96739
o_00019049,u_001850,2025-01-01,212869
o_00019050,u_001850,2025-01-04,232946
o_00019051,u_001850,2025-01-06,210841
o_00019052,u_001850,2025-01-09,95363
o_00019053,u_001850,2025-02-08,172922
o_00019054,u_012006,2025-01-09,36661
o_00019055,u_014548,2025-01-01,128742
o_00019056,u_014548,2025-01-01,48734
o_00019057,u_014845,2025-01-16,57985
o_00019058,u_014845,2025-01-31,71745
o_00019059,u_012192,2025-01-23,39964
o_00019060,u_012192,2025-01-23,48593
o_00019061,u_001924,2025-01-01,112452
o_00019062,u_001924,2025-01-03,133113
o_00019063,u_001924,2025-01-10,180318
o_00019064,u_001924,2025-01-11,82837
o_00019065,u_001924,2025-01-17,170269
o_00019066,u_001924,2025-01-20,164811
o_00019067,u_001924,2025-01-30,71982
o_00019068,u_001924,2025-02-03,118262
o_00019069,u_001924,2025-02-08,155826
o_00019070,u_001924,2025-02-08,111390
o_00019071,u_011944,2025-01-18,72992
o_00019072,u_011944,2025-01-25,99930
o_00019073,u_011944,2025-02-27,111573
o_00019074,u_014230,2025-01-06,59680
o_00019075,u_000566,2025-01-11,226298
o_00019076,u_000566,2025-01-12,158603
o_00019077,u_000566,2025-01-17,216629
o_00019078,u_000566,2025-01-27,221772
o_00019079,u_000566,2025-02-02,119489
o_00019080,u_000566,2025-02-21,138196
o_00019081,u_000566,2025-02-26,230158
o_00019082,u_000566,2025-03-01,72235
o_00019083,u_011062,2025-01-10,39033
o_00019084,u_011867,2025-01-01,67858
o_00019085,u_011867,2025-01-26,49622
o_00019086,u_011867,2025-01-29,60990
o_00019087,u_001732,2025-01-03,119742
o_00019088,u_001732,2025-01-03,97060
o_00019089,u_001732,2025-01-05,42533
o_00019090,u_001732,2025-01-07,129995
o_00019091,u_001732,2025-01-18,39682
o_00019092,u_001732,2025-01-18,45066
o_00019093,u_001732,2025-01-28,38575
o_00019094,u_001732,2025-02-01,97091
o_00019095,u_001732,2025-02-02,115433
o_00019096,u_001732,2025-02-08,85685
o_00019097,u_001817,2025-01-01,57483
o_00019098,u_001817,2025-01-01,48381
o_00019099,u_001817,2025-01-01,61626
o_00019100,u_001817,2025-01-01,47963
o_00019101,u_001817,2025-01-03,92709
o_00019102,u_001817,2025-01-03,30254
o_00019103,u_001817,2025-01-03,92611
o_00019104,u_001817,2025-01-04,32565
o_00019105,u_001817,2025-01-05,31878
o_00019106,u_001437,2025-01-01,112695
o_00019107,u_001437,2025-01-03,145616
o_00019108,u_001437,2025-01-03,138892
o_00019109,u_001437,2025-01-07,106812
o_00019110,u_001437,2025-01-07,55884
o_00019111,u_001437,2025-01-11,144557
o_00019112,u_001437,2025-01-13,50535
o_00019113,u_001437,2025-01-14,142055
o_00019114,u_001437,2025-01-15,90750
o_00019115,u_001437,2025-01-15,75853
o_00019116,u_011761,2025-01-16,76522
o_00019117,u_011761,2025-01-22,50933
o_00019118,u_011761,2025-01-28,61118
o_00019119,u_013680,2025-01-04,63032
o_00019120,u_013680,2025-01-19,89097
o_00019121,u_013680,2025-01-20,66080
o_00019122,u_011233,2025-02-15,55016
o_00019123,u_001319,2025-01-01,130889
o_00019124,u_001319,2025-01-04,115650
o_00019125,u_001319,2025-01-05,70123
o_00019126,u_001319,2025-01-05,89790
o_00019127,u_001319,2025-01-06,153717
o_00019128,u_001319,2025-01-09,134760
o_00019129,u_001319,2025-01-09,79217
o_00019130,u_001319,2025-01-22,149312
o_00019131,u_000306,2025-01-06,268739
o_00019132,u_000306,2025-01-13,341592
o_00019133,u_000306,2025-01-13,291810
o_00019134,u_000306,2025-01-31,339853
o_00019135,u_000306,2025-02-03,196990
o_00019136,u_000306,2025-02-06,132066
o_00019137,u_000306,2025-02-11,276288
o_00019138,u_000416,2025-01-16,214399
o_00019139,u_000416,2025-01-19,218749
o_00019140,u_000416,2025-02-03,171671
o_00019141,u_000416,2025-02-06,305354
o_00019142,u_000416,2025-02-11,234471
o_00019143,u_000416,2025-02-13,305430
o_00019144,u_000416,2025-02-14,244945
o_00019145,u_000416,2025-02-20,291771
o_00019146,u_000416,2025-03-05,278274
o_00019147,u_000416,2025-03-08,268187
o_00019148,u_012093,2025-01-19,98099
o_00019149,u_014955,2025-01-07,98066
o_00019150,u_014955,2025-01-12,37767
o_00019151,u_014955,2025-01-20,105913
o_00019152,u_001966,2025-01-05,136630
o_00019153,u_001966,2025-01-09,93831
o_00019154,u_001966,2025-01-11,198882
o_00019155,u_001966,2025-01-14,219078
o_00019156,u_001966,2025-01-18,188026
o_00019157,u_001966,2025-01-19,214155
o_00019158,u_001966,2025-01-20,230536
o_00019159,u_001966,2025-01-21,94810
o_00019160,u_001966,2025-01-24,146972
o_00019161,u_001966,2025-02-09,113688
o_00019162,u_014755,2025-01-02,86694
o_00019163,u_014755,2025-01-05,46047
o_00019164,u_001471,2025-01-01,60519
o_00019165,u_001471,2025-01-06,77861
o_00019166,u_001471,2025-01-08,67861
o_00019167,u_001471,2025-01-13,43032
o_00019168,u_001471,2025-01-14,64054
o_00019169,u_000457,2025-01-19,140240
o_00019170,u_000457,2025-02-03,130817
o_00019171,u_000457,2025-02-15,147059
o_00019172,u_000457,2025-03-02,160466
o_00019173,u_000457,2025-03-28,50057
o_00019174,u_000906,2025-01-03,32009
o_00019175,u_000906,2025-01-08,42143
o_00019176,u_000906,2025-01-08,47704
o_00019177,u_000906,2025-01-11,69983
o_00019178,u_000906,2025-01-12,47062
o_00019179,u_000906,2025-01-29,46551
o_00019180,u_000906,2025-01-31,34607
o_00019181,u_010863,2025-03-14,60456
o_00019182,u_010828,2025-01-07,26207
o_00019183,u_014586,2025-01-02,61053
o_00019184,u_011645,2025-02-15,30344
o_00019185,u_014344,2025-01-09,128709
o_00019186,u_014344,2025-01-18,106295
o_00019187,u_001097,2025-01-01,179795
o_00019188,u_001097,2025-01-04,175040
o_00019189,u_001097,2025-01-10,170859
o_00019190,u_001097,2025-01-10,100012
o_00019191,u_001097,2025-01-10,191798
o_00019192,u_001097,2025-01-20,202473
o_00019193,u_001097,2025-01-20,145516
o_00019194,u_013170,2025-01-01,88587
o_00019195,u_014280,2025-01-02,80701
o_00019196,u_014280,2025-01-03,70686
o_00019197,u_014280,2025-01-03,81222
o_00019198,u_011494,2025-01-22,41271
o_00019199,u_011688,2025-01-28,6968
o_00019200,u_010919,2025-02-12,94688
o_00019201,u_001707,2025-01-02,191600
o_00019202,u_001707,2025-01-02,70311
o_00019203,u_001707,2025-01-05,194203
o_00019204,u_001707,2025-01-16,128312
o_00019205,u_001707,2025-01-19,145332
o_00019206,u_001707,2025-01-24,135176
o_00019207,u_013915,2025-01-09,40350
o_00019208,u_001297,2025-01-02,220734
o_00019209,u_001297,2025-01-05,147681
o_00019210,u_001297,2025-01-08,102170
o_00019211,u_001297,2025-01-10,197138
o_00019212,u_001316,2025-01-06,50634
o_00019213,u_001316,2025-01-07,44628
o_00019214,u_001316,2025-01-24,48610
o_00019215,u_001316,2025-01-25,83121
o_00019216,u_010746,2025-02-08,110092
o_00019217,u_013700,2025-01-12,116324
o_00019218,u_013700,2025-01-12,107368
o_00019219,u_001917,2025-01-05,104148
o_00019220,u_001917,2025-01-09,91254
o_00019221,u_001917,2025-01-09,104907
o_00019222,u_001917,2025-01-10,126287
o_00019223,u_001917,2025-01-15,125634
o_00019224,u_001917,2025-01-20,128403
o_00019225,u_001917,2025-01-29,48938
o_00019226,u_001917,2025-01-30,56720
o_00019227,u_001917,2025-02-01,68433
o_00019228,u_000810,2025-01-09,125547
o_00019229,u_000810,2025-01-10,85599
o_00019230,u_000810,2025-01-10,54859
o_00019231,u_000810,2025-01-12,137878
o_00019232,u_000810,2025-01-12,99035
o_00019233,u_000810,2025-01-13,69395
o_00019234,u_000810,2025-01-15,66120
o_00019235,u_000810,2025-01-15,128456
o_00019236,u_000810,2025-01-16,87410
o_00019237,u_001352,2025-01-08,39155
o_00019238,u_001352,2025-01-13,58353
o_00019239,u_001352,2025-01-15,87758
o_00019240,u_001352,2025-01-21,87867
o_00019241,u_001352,2025-01-24,44996
o_00019242,u_013466,2025-01-31,120960
o_00019243,u_013466,2025-02-05,66498
o_00019244,u_011552,2025-02-04,63514
o_00019245,u_000436,2025-01-03,336685
o_00019246,u_000436,2025-01-07,236581
o_00019247,u_000436,2025-01-09,168407
o_00019248,u_000436,2025-01-10,278903
o_00019249,u_000436,2025-01-16,115646
o_00019250,u_000436,2025-02-02,163058
o_00019251,u_000436,2025-02-02,247031
o_00019252,u_000436,2025-02-10,353673
o_00019253,u_000436,2025-02-17,266890
o_00019254,u_000436,2025-02-18,275946
o_00019255,u_000436,2025-02-19,290267
o_00019256,u_002129,2025-01-09,137943
o_00019257,u_002129,2025-01-16,163771
o_00019258,u_002129,2025-01-19,80952
o_00019259,u_002129,2025-01-25,197176
o_00019260,u_001543,2025-01-15,76157
o_00019261,u_001543,2025-01-21,89037
o_00019262,u_001543,2025-01-24,77290
o_00019263,u_001543,2025-01-26,116039
o_00019264,u_001543,2025-01-30,48121
o_00019265,u_001543,2025-02-04,133649
o_00019266,u_001543,2025-02-07,102778
o_00019267,u_001320,2025-01-17,68408
o_00019268,u_001320,2025-01-21,93767
o_00019269,u_001320,2025-01-23,213036
o_00019270,u_001320,2025-02-04,89473
o_00019271,u_001320,2025-02-10,180817
o_00019272,u_001514,2025-01-12,126503
o_00019273,u_001514,2025-01-17,86252
o_00019274,u_001514,2025-02-02,148205
o_00019275,u_001514,2025-02-17,128775
o_00019276,u_001514,2025-02-25,99879
o_00019277,u_014711,2025-01-20,55652
o_00019278,u_014711,2025-01-20,45422
o_00019279,u_000820,2025-01-01,142862
o_00019280,u_000820,2025-01-14,130050
o_00019281,u_000820,2025-01-14,119998
o_00019282,u_000820,2025-01-15,114863
o_00019283,u_000820,2025-01-21,85728
o_00019284,u_000820,2025-01-21,118931
o_00019285,u_000820,2025-01-31,62665
o_00019286,u_001527,2025-01-02,150218
o_00019287,u_001527,2025-01-04,186227
o_00019288,u_001527,2025-01-07,188932
o_00019289,u_001527,2025-01-08,88928
o_00019290,u_001527,2025-01-08,258007
o_00019291,u_001527,2025-01-09,97761
o_00019292,u_001527,2025-01-15,169376
o_00019293,u_001527,2025-01-15,164621
o_00019294,u_001527,2025-01-18,227684
o_00019295,u_013579,2025-01-24,215179
o_00019296,u_013579,2025-02-07,138899
o_00019297,u_000145,2025-01-19,147743
o_00019298,u_000145,2025-01-31,215950
o_00019299,u_000145,2025-02-08,169874
o_00019300,u_000145,2025-02-10,156551
o_00019301,u_000145,2025-02-12,244109
o_00019302,u_013167,2025-01-11,61342
o_00019303,u_013167,2025-01-23,65636
o_00019304,u_011267,2025-01-03,82763
o_00019305,u_001845,2025-01-01,71065
o_00019306,u_001845,2025-01-02,46912
o_00019307,u_001845,2025-01-04,120654
o_00019308,u_001845,2025-01-06,92066
o_00019309,u_001845,2025-01-07,117040
o_00019310,u_001845,2025-01-09,123339
o_00019311,u_001845,2025-01-11,120066
o_00019312,u_001845,2025-01-12,62608
o_00019313,u_001845,2025-01-15,46150
o_00019314,u_011010,2025-03-07,58513
o_00019315,u_013527,2025-01-03,24232
o_00019316,u_013527,2025-01-08,44139
o_00019317,u_013714,2025-01-02,156213
o_00019318,u_013714,2025-01-16,146880
o_00019319,u_002062,2025-01-04,128132
o_00019320,u_002062,2025-01-07,97742
o_00019321,u_002062,2025-01-13,161462
o_00019322,u_002062,2025-01-18,64631
o_00019323,u_002062,2025-01-19,107051
o_00019324,u_002062,2025-01-25,57570
o_00019325,u_002062,2025-01-31,142937
o_00019326,u_011282,2025-03-27,46451
o_00019327,u_013860,2025-01-13,83598
o_00019328,u_013860,2025-01-15,158834
o_00019329,u_001529,2025-01-01,55236
o_00019330,u_001529,2025-01-24,87420
o_00019331,u_001529,2025-01-27,82336
o_00019332,u_001529,2025-02-03,78356
o_00019333,u_001529,2025-02-06,121277
o_00019334,u_001529,2025-02-06,105095
o_00019335,u_001529,2025-02-07,122938
o_00019336,u_001529,2025-02-11,68939
o_00019337,u_001529,2025-02-18,74791
o_00019338,u_001529,2025-02-22,105129
o_00019339,u_000540,2025-01-16,132068
o_00019340,u_000540,2025-01-27,134571
o_00019341,u_000540,2025-02-03,102946
o_00019342,u_000540,2025-02-10,50946
o_00019343,u_000540,2025-02-12,117466
o_00019344,u_000540,2025-02-12,131785
o_00019345,u_000540,2025-02-15,72070
o_00019346,u_000540,2025-02-21,98130
o_00019347,u_000540,2025-02-24,140788
o_00019348,u_000540,2025-02-27,76373
o_00019349,u_000540,2025-03-04,61756
o_00019350,u_000540,2025-03-07,120704
o_00019351,u_011741,2025-01-16,94812
o_00019352,u_011741,2025-01-19,84624
o_00019353,u_011294,2025-02-12,58446
o_00019354,u_001411,2025-01-01,69269
o_00019355,u_001411,2025-01-14,61361
o_00019356,u_001411,2025-01-16,60123
o_00019357,u_001411,2025-01-26,66341
o_00019358,u_000794,2025-01-03,123691
o_00019359,u_000794,2025-01-03,64248
o_00019360,u_000794,2025-01-05,107294
o_00019361,u_000794,2025-01-07,103794
o_00019362,u_000794,2025-01-11,158632
o_00019363,u_000794,2025-01-17,81053
o_00019364,u_000794,2025-01-19,51547
o_00019365,u_000794,2025-01-22,83410
o_00019366,u_000794,2025-01-29,98524
o_00019367,u_014264,2025-01-05,50810
o_00019368,u_000208,2025-01-10,103852
o_00019369,u_000208,2025-01-13,223826
o_00019370,u_000208,2025-01-22,83052
o_00019371,u_000208,2025-01-25,169709
o_00019372,u_000208,2025-01-26,208296
o_00019373,u_000208,2025-02-01,241288
o_00019374,u_000208,2025-02-12,186779
o_00019375,u_000208,2025-02-17,107327
o_00019376,u_000366,2025-01-27,144457
o_00019377,u_000366,2025-01-28,203657
o_00019378,u_000366,2025-02-19,245771
o_00019379,u_000366,2025-02-21,306923
o_00019380,u_000366,2025-02-28,109771
o_00019381,u_000366,2025-03-01,272345
o_00019382,u_013887,2025-01-05,152519
o_00019383,u_013887,2025-01-12,141750
o_00019384,u_001110,2025-01-07,198569
o_00019385,u_001110,2025-01-19,205835
o_00019386,u_001110,2025-02-02,183106
o_00019387,u_001110,2025-02-12,185922
o_00019388,u_001110,2025-02-18,74255
o_00019389,u_000014,2025-01-02,155162
o_00019390,u_000014,2025-01-02,136331
o_00019391,u_000014,2025-01-05,229464
o_00019392,u_000014,2025-01-05,115272
o_00019393,u_000014,2025-01-06,71733
o_00019394,u_000014,2025-01-08,120828
o_00019395,u_000014,2025-01-18,96233
o_00019396,u_000014,2025-01-19,133619
o_00019397,u_000014,2025-01-24,108330
o_00019398,u_000014,2025-01-25,200041
o_00019399,u_000014,2025-02-02,77563
o_00019400,u_000014,2025-02-07,192335
o_00019401,u_000802,2025-01-02,163428
o_00019402,u_000802,2025-01-03,91603
o_00019403,u_000802,2025-01-12,59768
o_00019404,u_000802,2025-01-19,107444
o_00019405,u_000802,2025-01-26,197625
o_00019406,u_000802,2025-01-27,59486
o_00019407,u_000802,2025-01-28,104804
o_00019408,u_000802,2025-02-03,142388
o_00019409,u_001535,2025-01-01,210601
o_00019410,u_001535,2025-01-12,224341
o_00019411,u_001535,2025-01-24,201684
o_00019412,u_001535,2025-01-31,98712
o_00019413,u_012044,2025-01-02,38797
o_00019414,u_012044,2025-01-27,57657
o_00019415,u_014173,2025-01-10,143009
o_00019416,u_011084,2025-01-19,147618
o_00019417,u_001173,2025-01-02,223410
o_00019418,u_001173,2025-02-10,151705
o_00019419,u_001173,2025-02-12,200378
o_00019420,u_001173,2025-02-14,241231
o_00019421,u_001593,2025-01-03,44005
o_00019422,u_001593,2025-01-03,87173
o_00019423,u_001593,2025-01-14,108448
o_00019424,u_001593,2025-01-16,68678
o_00019425,u_001593,2025-01-16,65307
o_00019426,u_013886,2025-01-07,165841
o_00019427,u_013886,2025-01-14,99258
o_00019428,u_013886,2025-02-09,140926
o_00019429,u_000372,2025-01-04,75822
o_00019430,u_000372,2025-01-20,188814
o_00019431,u_000372,2025-01-20,113059
o_00019432,u_000372,2025-01-27,139417
o_00019433,u_000372,2025-01-31,118513
o_00019434,u_000372,2025-02-01,172548
o_00019435,u_000372,2025-02-10,234827
o_00019436,u_000372,2025-02-15,146483
o_00019437,u_000372,2025-03-13,124362
o_00019438,u_000372,2025-03-18,189303
o_00019439,u_000372,2025-03-21,203437
o_00019440,u_000372,2025-03-21,77105
o_00019441,u_014921,2025-01-05,90241
o_00019442,u_014921,2025-01-15,57235
o_00019443,u_014921,2025-02-20,83850
o_00019444,u_014666,2025-01-20,118422
o_00019445,u_001938,2025-01-05,90633
o_00019446,u_001938,2025-01-06,49331
o_00019447,u_001938,2025-01-06,109327
o_00019448,u_001938,2025-01-07,100791
o_00019449,u_001938,2025-01-08,46970
o_00019450,u_001938,2025-01-26,121155
o_00019451,u_001938,2025-01-26,59864
o_00019452,u_001938,2025-02-01,81497
o_00019453,u_001938,2025-02-04,53236
o_00019454,u_001938,2025-02-09,120652
o_00019455,u_000386,2025-01-04,148188
o_00019456,u_000386,2025-01-07,95899
o_00019457,u_000386,2025-01-21,90833
o_00019458,u_000386,2025-01-26,163372
o_00019459,u_000386,2025-01-30,67661
o_00019460,u_000386,2025-02-02,113442
o_00019461,u_000386,2025-02-06,149560
o_00019462,u_000386,2025-02-10,123175
o_00019463,u_000386,2025-02-11,127875
o_00019464,u_000386,2025-02-14,113456
o_00019465,u_000386,2025-02-20,60208
o_00019466,u_000386,2025-03-11,119734
o_00019467,u_001466,2025-01-01,91272
o_00019468,u_001466,2025-01-04,41725
o_00019469,u_001466,2025-01-04,69692
o_00019470,u_001466,2025-01-04,49805
o_00019471,u_001466,2025-01-06,57764
o_00019472,u_001466,2025-01-06,70169
o_00019473,u_001339,2025-01-01,119795
o_00019474,u_001339,2025-01-01,86637
o_00019475,u_001339,2025-01-13,68929
o_00019476,u_001339,2025-01-16,142347
o_00019477,u_002064,2025-01-03,103572
o_00019478,u_002064,2025-01-11,98886
o_00019479,u_002064,2025-02-04,102751
o_00019480,u_002064,2025-02-08,148376
o_00019481,u_002064,2025-02-08,69434
o_00019482,u_013582,2025-01-04,151061
o_00019483,u_013582,2025-01-04,108455
o_00019484,u_013582,2025-01-09,49998
o_00019485,u_001434,2025-01-08,110480
o_00019486,u_001434,2025-01-10,189140
o_00019487,u_001434,2025-01-12,89088
o_00019488,u_001434,2025-01-16,153049
o_00019489,u_001434,2025-01-16,104457
o_00019490,u_001434,2025-01-17,148565
o_00019491,u_001434,2025-01-27,141458
o_00019492,u_001434,2025-02-01,173243
o_00019493,u_001312,2025-01-05,61909
o_00019494,u_001312,2025-01-06,116673
o_00019495,u_001312,2025-01-08,138705
o_00019496,u_001312,2025-01-09,177278
o_00019497,u_001312,2025-01-15,133400
o_00019498,u_001312,2025-01-16,55467
o_00019499,u_001952,2025-01-03,124029
o_00019500,u_001952,2025-01-04,98135
o_00019501,u_001952,2025-01-04,131585
o_00019502,u_001952,2025-01-05,109373
o_00019503,u_001952,2025-01-07,71816
o_00019504,u_001952,2025-01-08,54341
o_00019505,u_001952,2025-01-08,111896
o_00019506,u_001952,2025-01-10,117682
o_00019507,u_013354,2025-01-23,143962
o_00019508,u_012635,2025-02-01,49709
o_00019509,u_013234,2025-01-10,57459
o_00019510,u_013234,2025-01-19,84610
o_00019511,u_000126,2025-01-22,261708
o_00019512,u_000126,2025-01-25,206042
o_00019513,u_000126,2025-01-26,306522
o_00019514,u_000126,2025-01-28,223749
o_00019515,u_000126,2025-01-29,212884
o_00019516,u_000126,2025-02-12,119621
o_00019517,u_000126,2025-02-18,271064
o_00019518,u_000126,2025-03-01,192113
o_00019519,u_000126,2025-03-03,302747
o_00019520,u_000126,2025-03-12,278584
o_00019521,u_011719,2025-01-03,109371
o_00019522,u_011719,2025-01-19,97933
o_00019523,u_011719,2025-01-21,98202
o_00019524,u_000260,2025-01-08,92691
o_00019525,u_000260,2025-01-19,66788
o_00019526,u_000260,2025-01-22,103483
o_00019527,u_000260,2025-01-28,71628
o_00019528,u_000260,2025-02-05,169268
o_00019529,u_000260,2025-02-05,112216
o_00019530,u_000260,2025-02-11,178516
o_00019531,u_001716,2025-01-11,79254
o_00019532,u_001716,2025-01-13,96950
o_00019533,u_001716,2025-02-04,86412
o_00019534,u_001716,2025-02-08,91884
o_00019535,u_001716,2025-02-17,38857
o_00019536,u_001716,2025-02-19,40779
o_00019537,u_001716,2025-02-21,57589
o_00019538,u_001716,2025-02-23,55907
o_00019539,u_000357,2025-01-09,325633
o_00019540,u_000357,2025-01-19,190129
o_00019541,u_000357,2025-02-02,264360
o_00019542,u_000357,2025-02-18,241632
o_00019543,u_000357,2025-02-22,326588
o_00019544,u_000357,2025-02-26,306800
o_00019545,u_000357,2025-02-27,186029
o_00019546,u_000357,2025-02-27,245100
o_00019547,u_000357,2025-02-27,166094
o_00019548,u_012880,2025-01-05,86524
o_00019549,u_012880,2025-01-05,162302
o_00019550,u_011033,2025-01-27,83931
o_00019551,u_000083,2025-01-04,70280
o_00019552,u_000083,2025-01-09,145988
o_00019553,u_000083,2025-01-13,156163
o_00019554,u_000083,2025-01-14,96575
o_00019555,u_000083,2025-01-23,67311
o_00019556,u_000083,2025-01-25,126972
o_00019557,u_000083,2025-01-25,160974
o_00019558,u_000083,2025-01-26,110649
o_00019559,u_000083,2025-01-29,160740
o_00019560,u_000083,2025-02-06,104858
o_00019561,u_000083,2025-02-07,60184
o_00019562,u_014810,2025-01-03,99692
o_00019563,u_014810,2025-01-04,108692
o_00019564,u_014810,2025-01-07,149190
o_00019565,u_012328,2025-01-01,139553
o_00019566,u_001508,2025-01-07,207040
o_00019567,u_001508,2025-01-07,163924
o_00019568,u_001508,2025-01-17,201523
o_00019569,u_001508,2025-01-21,155341
o_00019570,u_001508,2025-01-23,92588
o_00019571,u_001508,2025-01-24,89835
o_00019572,u_001508,2025-01-25,188518
o_00019573,u_001508,2025-01-30,63282
o_00019574,u_001525,2025-01-03,104453
o_00019575,u_001525,2025-01-07,139126
o_00019576,u_001525,2025-01-10,151995
o_00019577,u_001525,2025-01-13,210922
o_00019578,u_001525,2025-01-21,244892
o_00019579,u_001525,2025-01-24,144019
o_00019580,u_001525,2025-01-26,136762
o_00019581,u_001525,2025-01-26,93236
o_00019582,u_001525,2025-02-05,252399
o_00019583,u_001247,2025-01-09,71091
o_00019584,u_001247,2025-01-10,67344
o_00019585,u_001247,2025-01-11,84461
o_00019586,u_001247,2025-01-13,214382
o_00019587,u_001247,2025-01-18,108773
o_00019588,u_001247,2025-01-18,126232
o_00019589,u_001247,2025-01-18,168576
o_00019590,u_001247,2025-01-24,141941
o_00019591,u_001247,2025-02-02,140525
o_00019592,u_001247,2025-02-05,191753
o_00019593,u_001447,2025-01-01,114105
o_00019594,u_001447,2025-01-08,114202
o_00019595,u_001447,2025-01-20,158684
o_00019596,u_001447,2025-02-03,65122
o_00019597,u_014410,2025-01-23,62195
o_00019598,u_014410,2025-01-24,52650
o_00019599,u_012965,2025-01-03,51228
o_00019600,u_012965,2025-02-01,77970
o_00019601,u_001422,2025-01-04,52512
o_00019602,u_001422,2025-01-07,52785
